@RELATION knnmodelTrainings_b179
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Calling,Environment,Silence,Shuffling}

@DATA
0.014893,0.036983,2.674398,0.100843,0.180856,0.037194,0.022676,0.013366,-26.003816,2.044066,-0.598798,0.884559,0.205872,-0.020672,0.095105,-0.014655,0.232212,0.017763,-0.213687,0.197942,0.127188,0.001446,0.000521,0.078017,0.001289,0.051129,0.000756,0.222290,0.001015,0.000957,0.001411,0.005992,0.000688,0.070498,0.008784,0.025360,0.285836,0.022566,0.029362,0.026248,0.015918,0.013869,1.117696,0.281870,0.450903,0.308753,0.261836,0.213570,0.310586,0.220075,0.203941,0.180237,0.223378,0.151488,0.168341,0.001248,0.000507,0.062063,0.001196,0.036779,0.000927,0.119507,0.001449,0.001041,0.001346,0.005153,0.000781,0.024823,Environment
0.012168,0.072925,2.715793,0.109677,0.193520,0.041286,0.023143,0.004892,-25.338445,2.098471,-0.030891,0.631154,0.252270,0.067958,0.079781,0.102186,0.113993,0.058021,-0.105505,0.086267,0.147957,0.001233,0.000428,0.123755,0.000855,0.041992,0.000693,0.221781,0.000165,0.000348,0.000968,0.005827,0.000384,0.077771,0.006760,0.044554,0.225694,0.018360,0.023407,0.020712,0.018997,0.004595,0.857768,0.250805,0.250254,0.173381,0.171809,0.178756,0.201818,0.217494,0.176095,0.163897,0.166073,0.176509,0.134037,0.001098,0.000489,0.090699,0.000956,0.032681,0.000860,0.129620,0.000165,0.000287,0.000824,0.005090,0.000344,0.023989,Environment
0.009103,0.083386,2.643850,0.108486,0.193555,0.035105,0.021228,0.002688,-25.513752,2.105449,0.144683,0.593660,0.297378,0.024066,0.044871,0.140335,0.008569,0.091378,0.078245,-0.015020,0.021563,0.000815,0.000166,0.121273,0.000602,0.039619,0.000644,0.236987,0.000077,0.000243,0.000861,0.007168,0.000211,0.078258,0.005986,0.045534,0.248091,0.018457,0.024101,0.019437,0.014154,0.001556,0.933837,0.230032,0.151494,0.136417,0.142107,0.180296,0.122044,0.103341,0.126429,0.102241,0.122308,0.111156,0.111109,0.000705,0.000156,0.081217,0.000556,0.028812,0.000826,0.102450,0.000069,0.000192,0.000791,0.006610,0.000189,0.020053,Environment
0.013022,0.083556,2.695732,0.104982,0.184104,0.043099,0.025014,0.006897,-24.870720,2.059672,-0.381790,0.679920,0.243808,-0.076590,0.313035,0.191977,-0.099544,0.060883,0.024730,-0.004650,0.100275,0.000933,0.000418,0.122481,0.000941,0.053692,0.001200,0.183525,0.000229,0.000394,0.000969,0.005410,0.000305,0.068626,0.006922,0.047567,0.273674,0.022644,0.029244,0.028608,0.017156,0.008801,0.932940,0.270711,0.434410,0.224969,0.205363,0.202932,0.240912,0.198961,0.214158,0.225014,0.179679,0.185065,0.168540,0.000881,0.000636,0.087522,0.000949,0.043716,0.001833,0.112750,0.000250,0.000371,0.001032,0.005442,0.000302,0.022395,Environment
0.002742,0.115228,2.777260,0.099280,0.199097,0.017032,0.069083,0.001538,-26.173425,2.341171,0.316091,0.453822,0.171748,0.231853,0.070608,0.109351,0.088516,0.087182,0.076122,0.069177,0.047709,0.000532,0.000087,0.044281,0.000359,0.093247,0.000290,0.162970,0.000049,0.000184,0.000617,0.003965,0.000111,0.062476,0.003120,0.107855,0.257309,0.024955,0.026914,0.014081,0.065006,0.001216,1.978377,0.121130,0.136997,0.063356,0.060761,0.075664,0.067096,0.090185,0.075925,0.085113,0.067082,0.058191,0.062091,0.000592,0.000094,0.056825,0.000390,0.050127,0.000326,0.129700,0.000057,0.000183,0.000701,0.004197,0.000118,0.024117,Environment
0.017188,0.067975,2.781455,0.115825,0.194644,0.064715,0.023724,0.007381,-25.331403,2.290066,0.264557,0.345536,0.087345,-0.129573,-0.075191,0.169091,0.204642,0.243359,0.099803,-0.019734,-0.002856,0.001198,0.001097,0.089747,0.000647,0.044460,0.000719,0.230044,0.000217,0.003815,0.001429,0.006467,0.004791,0.072148,0.005792,0.031404,0.139953,0.010987,0.014345,0.017210,0.012741,0.001033,0.418303,0.137921,0.113081,0.142163,0.161246,0.141570,0.118402,0.149305,0.130520,0.120400,0.148072,0.112695,0.090568,0.000544,0.000285,0.055278,0.000959,0.026497,0.001070,0.083391,0.000078,0.000127,0.000549,0.003301,0.000746,0.017597,Environment
0.008564,0.013976,2.713481,0.091972,0.177802,0.024793,0.027678,0.003176,-28.954539,2.374311,0.336297,0.779051,0.498275,0.093251,0.115570,0.315998,0.146602,0.036001,0.090742,0.107296,0.066788,0.000928,0.000205,0.145778,0.000582,0.026877,0.000329,0.231668,0.000075,0.000151,0.002112,0.019085,0.000152,0.082241,0.004505,0.016031,0.221287,0.021869,0.029741,0.013916,0.017370,0.001384,1.128186,0.318489,0.230191,0.322284,0.246137,0.201515,0.152080,0.202227,0.165282,0.145443,0.158572,0.150942,0.153480,0.001116,0.000270,0.083426,0.000590,0.025985,0.000273,0.118382,0.000124,0.000126,0.002415,0.019158,0.000125,0.022416,Environment
0.008936,0.052573,2.701642,0.102115,0.190089,0.031144,0.025078,0.003150,-26.182201,2.550064,0.333019,0.373523,0.021944,-0.042355,0.034402,0.140302,0.053419,0.086817,0.068730,0.004883,-0.026072,0.001823,0.000437,0.121190,0.001041,0.043960,0.000763,0.218281,0.000096,0.000603,0.002043,0.006145,0.000593,0.074362,0.005222,0.033652,0.239535,0.021349,0.025711,0.021948,0.018729,0.002781,0.944492,0.245327,0.199631,0.185764,0.201209,0.228544,0.180952,0.185936,0.169288,0.148548,0.144337,0.131241,0.129028,0.002081,0.000874,0.077311,0.001233,0.032552,0.000806,0.110637,0.000105,0.000600,0.002423,0.007288,0.000805,0.020638,Environment
0.011580,0.072753,2.687216,0.103539,0.187745,0.033986,0.033100,0.003085,-25.707583,2.234778,0.190104,0.418974,0.144024,0.021800,0.077807,0.256629,0.128993,0.055230,0.032931,0.058081,0.035420,0.000849,0.000781,0.138298,0.000761,0.054047,0.000402,0.173417,0.000095,0.000256,0.000699,0.008227,0.000262,0.069760,0.006730,0.042478,0.242077,0.018610,0.021935,0.018769,0.023937,0.002968,0.759891,0.243586,0.197648,0.243502,0.221608,0.186179,0.192115,0.199930,0.170672,0.172290,0.160015,0.180757,0.124984,0.000916,0.002537,0.106820,0.000930,0.043548,0.000469,0.095149,0.000100,0.000267,0.000646,0.009114,0.000366,0.020355,Environment
0.008008,0.066843,2.684593,0.098671,0.186903,0.028377,0.030367,0.002745,-26.144212,2.551484,0.313536,0.365914,0.007863,-0.069101,0.014163,0.147384,0.105025,0.142600,0.082229,-0.003119,-0.006518,0.001442,0.000503,0.111072,0.000784,0.049457,0.000570,0.215775,0.000080,0.000424,0.001111,0.005965,0.000686,0.073563,0.005774,0.045893,0.269786,0.022833,0.028413,0.020434,0.023122,0.002105,1.092551,0.243179,0.153536,0.186618,0.161533,0.227182,0.146976,0.153974,0.161671,0.221608,0.176489,0.120450,0.152385,0.001560,0.001328,0.077162,0.000781,0.039793,0.000721,0.114799,0.000094,0.000441,0.001089,0.006101,0.001100,0.020933,Environment
0.012281,0.089394,2.689979,0.118658,0.201818,0.044173,0.020058,0.003344,-24.817998,2.077590,0.050160,0.621734,0.243506,-0.039360,0.137593,0.284613,0.017506,0.050797,0.073329,0.046294,0.012823,0.000888,0.000176,0.127203,0.000670,0.041949,0.000516,0.222348,0.000094,0.000313,0.001029,0.006122,0.000248,0.077202,0.007359,0.054793,0.276846,0.015528,0.020664,0.019783,0.018904,0.003795,0.791021,0.230293,0.220988,0.170127,0.104501,0.200823,0.155259,0.183595,0.153531,0.116299,0.153316,0.114922,0.109475,0.000735,0.000123,0.091035,0.000456,0.032570,0.000429,0.106713,0.000069,0.000306,0.000896,0.006220,0.000176,0.020248,Environment
0.012591,0.065210,2.751241,0.103299,0.180999,0.050229,0.028204,0.003463,-25.732102,2.020316,-0.066269,0.654180,0.380051,0.000253,-0.012828,0.154562,0.295650,-0.011960,0.007491,0.098599,0.069891,0.001055,0.000319,0.126396,0.000747,0.033041,0.000435,0.241071,0.000110,0.000323,0.001094,0.010143,0.000272,0.080670,0.007887,0.042138,0.204950,0.020352,0.027468,0.038718,0.019024,0.003263,0.887925,0.328377,0.303665,0.228788,0.272209,0.244883,0.240838,0.196341,0.271693,0.289588,0.229707,0.161722,0.152287,0.000983,0.000380,0.096732,0.000934,0.031380,0.000523,0.111884,0.000122,0.000440,0.001094,0.012673,0.000277,0.023127,Environment
0.018408,0.049952,2.696257,0.102029,0.172414,0.094764,0.023122,0.014927,-25.600415,1.832060,-0.343284,0.821435,0.350065,0.140808,-0.194901,0.058045,0.536559,-0.184395,-0.139187,0.165978,0.126252,0.002153,0.000900,0.098207,0.000870,0.057821,0.000543,0.182304,0.000116,0.000326,0.000884,0.007994,0.000864,0.064952,0.012859,0.028509,0.230954,0.022746,0.027109,0.121966,0.018196,0.020594,0.838488,0.406693,0.324767,0.262004,0.307349,0.306175,0.313158,0.319594,0.299783,0.265824,0.256135,0.176150,0.154962,0.002842,0.001503,0.084671,0.000941,0.044725,0.000534,0.107553,0.000136,0.000335,0.000785,0.007935,0.001082,0.023052,Environment
0.035421,0.037053,2.835834,0.120191,0.170088,0.257886,0.011649,0.031663,-24.977679,2.098778,-0.033377,0.525243,0.340124,-0.324526,-0.092675,0.168311,0.391754,-0.274751,-0.090074,0.004791,-0.049529,0.009280,0.002486,0.085420,0.004381,0.040068,0.003071,0.191021,0.000227,0.001432,0.002781,0.010927,0.001298,0.061203,0.019253,0.019949,0.213951,0.018182,0.022791,0.197550,0.006570,0.040397,0.753324,0.537076,0.473359,0.228227,0.279038,0.303633,0.282648,0.360713,0.279888,0.213017,0.225425,0.207003,0.189436,0.013812,0.003267,0.059949,0.005986,0.031010,0.005560,0.096163,0.000225,0.002928,0.003141,0.010228,0.001674,0.020075,Environment
0.030344,0.038366,2.752014,0.122485,0.175655,0.233350,0.014536,0.025076,-25.410113,2.190255,-0.094987,0.403703,0.590659,-0.156690,-0.024617,0.245091,0.197062,-0.232734,-0.002884,0.051861,0.032665,0.004721,0.001177,0.112414,0.004076,0.037795,0.001185,0.203981,0.000138,0.000658,0.002520,0.009042,0.000590,0.068564,0.016511,0.018620,0.254425,0.020461,0.022031,0.174883,0.009018,0.029534,0.762778,0.539298,0.376332,0.219596,0.288541,0.275898,0.195396,0.255134,0.223474,0.155590,0.205897,0.172935,0.156991,0.006086,0.000908,0.077065,0.006040,0.034858,0.001605,0.092918,0.000093,0.000797,0.002956,0.011339,0.000463,0.023755,Environment
0.008188,0.083618,2.729306,0.104216,0.192426,0.032935,0.027073,0.003241,-25.944250,2.295493,0.477244,0.455132,0.278791,0.279280,0.147245,0.134929,0.104307,0.172398,0.127284,0.076831,0.128334,0.000779,0.000125,0.112603,0.000487,0.032496,0.000403,0.253961,0.000077,0.000339,0.000951,0.016121,0.000162,0.081285,0.005634,0.053585,0.203413,0.023382,0.027954,0.022614,0.016812,0.001453,1.170032,0.194108,0.187818,0.153305,0.133207,0.102132,0.127803,0.111470,0.107417,0.115786,0.098480,0.106636,0.116014,0.001008,0.000148,0.084675,0.000506,0.029228,0.000548,0.104262,0.000082,0.000368,0.001013,0.017299,0.000192,0.020709,Silence
0.011354,0.061648,2.629987,0.102730,0.187189,0.032444,0.025635,0.003051,-26.183440,2.287724,0.518097,0.457608,0.242682,0.264540,0.117792,0.046180,0.135577,0.237197,0.109067,0.036783,0.125025,0.000817,0.000113,0.116659,0.000464,0.034672,0.000314,0.250316,0.000073,0.000444,0.000878,0.011750,0.000151,0.079767,0.004502,0.029266,0.187164,0.016057,0.017700,0.016071,0.015635,0.000962,0.757464,0.124039,0.096132,0.100102,0.093497,0.096141,0.072156,0.090807,0.079234,0.100814,0.081150,0.076372,0.073179,0.000781,0.000116,0.063209,0.000348,0.028586,0.000313,0.087497,0.000059,0.000358,0.000989,0.010172,0.000125,0.018267,Silence
0.009902,0.066763,2.756590,0.112618,0.195270,0.044192,0.026895,0.003187,-25.904113,2.153036,0.434442,0.523332,0.306829,0.253234,0.009162,0.088473,0.097592,0.201084,0.089005,0.036337,0.094898,0.001180,0.000125,0.119134,0.000412,0.037107,0.000359,0.219421,0.000092,0.000481,0.000706,0.025904,0.000159,0.073718,0.004724,0.033757,0.183032,0.016205,0.019001,0.016747,0.014916,0.000887,0.809917,0.137294,0.119624,0.093124,0.097327,0.094998,0.057245,0.074791,0.072180,0.084934,0.085287,0.097921,0.079071,0.000609,0.000093,0.059263,0.000370,0.028639,0.000318,0.072639,0.000069,0.000269,0.000688,0.014593,0.000131,0.013800,Silence
0.013808,0.073879,2.646144,0.110572,0.191529,0.044356,0.025093,0.003268,-25.659614,2.128168,0.463214,0.460751,0.282727,0.298962,0.117465,0.115474,0.094987,0.154325,0.098993,0.042151,0.105616,0.000924,0.000132,0.131021,0.000639,0.041852,0.000408,0.203210,0.000099,0.000391,0.000920,0.017907,0.000190,0.072881,0.007794,0.036065,0.235423,0.022170,0.026449,0.027833,0.015358,0.001631,0.996306,0.230760,0.142158,0.127369,0.131347,0.129118,0.121312,0.111157,0.109524,0.112428,0.105449,0.119077,0.122267,0.000981,0.000134,0.091303,0.000765,0.035702,0.000420,0.104230,0.000120,0.000413,0.000976,0.020546,0.000209,0.020341,Silence
0.008521,0.093858,2.697219,0.099460,0.189414,0.027674,0.028558,0.003288,-25.733621,2.308662,0.525284,0.536299,0.282748,0.280558,0.147954,0.118882,0.133012,0.187759,0.122661,0.100228,0.127229,0.000740,0.000087,0.119325,0.000461,0.037270,0.000343,0.224298,0.000068,0.000228,0.000662,0.022489,0.000112,0.074721,0.005293,0.044410,0.228587,0.021756,0.026859,0.015654,0.021717,0.000876,1.014804,0.161789,0.180872,0.143740,0.116993,0.128214,0.115594,0.111755,0.094790,0.126266,0.115297,0.133410,0.091215,0.000843,0.000082,0.087951,0.000425,0.030053,0.000408,0.098134,0.000082,0.000212,0.000683,0.020615,0.000108,0.019875,Silence
0.009233,0.084494,2.697272,0.098707,0.186706,0.027822,0.032120,0.003185,-25.906900,2.318820,0.570463,0.555333,0.322253,0.324731,0.132239,0.114681,0.132703,0.182674,0.143534,0.094635,0.109196,0.000656,0.000102,0.115594,0.000437,0.038351,0.000288,0.222550,0.000066,0.000230,0.000805,0.024836,0.000126,0.074554,0.006941,0.042644,0.280862,0.022052,0.027160,0.015165,0.024249,0.000975,1.018728,0.165684,0.188112,0.118322,0.155417,0.107839,0.108186,0.125512,0.126115,0.120774,0.106396,0.117103,0.106928,0.000649,0.000134,0.081927,0.000396,0.032465,0.000312,0.100871,0.000053,0.000210,0.000930,0.022762,0.000119,0.020052,Silence
0.008324,0.070223,2.706179,0.096773,0.184545,0.026328,0.033578,0.002971,-26.424042,2.260966,0.518933,0.550207,0.341178,0.334035,0.151782,0.124925,0.135320,0.191614,0.134903,0.079311,0.119435,0.000547,0.000086,0.106794,0.000342,0.035309,0.000283,0.246768,0.000064,0.000204,0.000603,0.021255,0.000119,0.080752,0.005601,0.042169,0.263369,0.020735,0.025217,0.016466,0.022066,0.001083,1.069402,0.180014,0.189700,0.126272,0.149510,0.127545,0.120717,0.105895,0.113311,0.116515,0.129012,0.096028,0.129423,0.000540,0.000102,0.088676,0.000336,0.029435,0.000348,0.122683,0.000083,0.000228,0.000583,0.025821,0.000147,0.023520,Silence
